"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"67","442.28158247777765","102.01407350483305","5.042669842724867","-0.30553261906714385","0.04369999999999996","0.0466","0.04079999999999995","1400","0.00036109622312005286","0.00036109622312005286","0.00036109622312005286","67_66:0.024245645386129333","67_66:660","true"
"68","132.28664553108746","150.29014768867373","5.128404493824889","-0.3037249053723611","0.10499999999999998","0.13480000000000003","0.0752","1400","0.0009519842966646308","0.0009519842966646308","0.0009519842966646308","68_67:0.04429792895340043;68_69:0.005709770932922159;68_55:0.03530707778777456","68_67:660;68_69:660;68_55:660","true"
"69","230.64365121969408","241.49372652606885","5.073665443778374","-0.303766875764741","0.00770000000000004","0.0088","0.00660000000000005","1400","0.0002646418969332251","0.0002646418969332251","0.0002646418969332251","69_70:0.00482994235457862","69_70:660","true"
"70","246.25875798419517","61.85828489897601","4.875365266366297","-0.30702041690984844","0.08460000000000001","0.08799999999999997","0.0812","1400","0.00016803503937471716","0.00016803503937471716","0.00016803503937471716","","","true"
"71","385.9657937427961","321.45424838497695","4.826600477076892","-0.3088117820479275","0.009400000000000075","0.008000000000000007","0.0108","1400","0.00008259620218991106","0.00008259620218991106","0.00008259620218991106","71_77:0.006946583522884603","71_77:660","true"
"72","301.0787815821797","17.689952504635002","4.828051366507195","-0.30825371875747126","0.0232","0.022","0.024399999999999977","1400","0.00045041079920436593","0.00045041079920436593","0.00045041079920436593","","","true"
"73","256.8028079829355","87.2239189249614","4.8741515567805385","-0.3077336334044076","0.007399999999999962","0.009399999999999964","0.0054","1400","0.00034390130852966376","0.00034390130852966376","0.00034390130852966376","","","true"
"74","318.2960494340826","189.33434014116395","4.717479790900696","-0.30924481406023596","0.04380000000000006","0.05940000000000001","0.0282","1400","0.00043839326872977463","0.00043839326872977463","0.00043839326872977463","74_70:0.006273575322079172","74_70:660","true"
"75","246.51661493741946","121.77777742791679","4.9150993276686","-0.3067429768189127","0.0250999999999999","0.024599999999999955","0.0256","1400","0.0001510622741354175","0.0001510622741354175","0.0001510622741354175","75_76:0.004345538396635568","75_76:660","true"
"76","250.35864876351914","213.96026278170316","4.861172214479704","-0.30806771434897606","0.014699999999999935","0.0206","0.00880000000000003","1400","0.0002971398157119672","0.0002971398157119672","0.0002971398157119672","76_77:0.006276492263998346","76_77:660","true"
"77","220.02873545533097","175.31444335663858","4.720503913122776","-0.3106297524124092","0.19320000000000004","0.20220000000000005","0.1842","1400","0.0002671976508131474","0.0002671976508131474","0.0002671976508131474","","","true"
"78","326.2369712918232","277.98344560628175","4.898521192421805","-0.3075239620356322","0.02859999999999996","0.0332","0.02400000000000002","1400","0.00010027350696127131","0.00010027350696127131","0.00010027350696127131","78_79:0.0035139349209536153;78_77:0.00444666105204411","78_79:660;78_77:660","true"
"79","189.7747321689555","200.18545621611256","4.786359066856384","-0.3096601397456687","0.01639999999999997","0.020399999999999974","0.0124","1400","0.00024016653795707018","0.00024016653795707018","0.00024016653795707018","79_80:0.004166760167107236","79_80:660","true"
"80","204.11091803636148","67.77013611699057","4.850847419606801","-0.3079830471645371","0.08200000000000007","0.09179999999999999","0.0722","1400","0.00027294824306543466","0.00027294824306543466","0.00027294824306543466","","","true"
"81","199.8334209439999","25.49210115302661","5.002021437056034","-0.28152033709593866","0.1318999999999999","0.14039999999999997","0.1234","1400","0.0017383862749154753","0.0017383862749154753","0.0017383862749154753","81_82:0.015668683714936738;81_72:0.024426434873116187;81_80:0.01684096611122432","81_82:660;81_72:660;81_80:660","true"
"82","192.83320114404046","18.565472511213688","4.902335239774263","-0.3073208151268094","0.009300000000000086","0.006800000000000028","0.0118","1400","0.0003838773044523605","0.0003838773044523605","0.0003838773044523605","","","true"
"83","410.711552113852","100.70610261959789","5.031215832710132","-0.3063243777084493","0.005900000000000016","0.0040000000000000036","0.0078","1400","0.00017864107647716884","0.00017864107647716884","0.00017864107647716884","83_82:0.008604936984359296","83_82:660","true"
"84","262.4578561168349","66.70290978556609","4.894129545936","-0.3065902831656614","0.015100000000000002","0.01200000000000001","0.0182","1400","0.00035703126079565103","0.00035703126079565103","0.00035703126079565103","84_83:0.006374255262306561","84_83:660","true"
"85","301.4783375879981","254.84100995652398","4.996597496262527","-0.3065800859785169","0.4848","0.4902","0.47940000000000005","1400","0.000227812052220687","0.000227812052220687","0.000227812052220687","85_84:1;85_73:1","85_84:660;85_73:660","true"
"86","303.8033420555994","69.12510575586056","4.943742551523049","-0.3060679779681569","0.03950000000000009","0.03700000000000003","0.042","1400","0.0003769152004098607","0.0003769152004098607","0.0003769152004098607","86_85:1","86_85:660","true"
"87","403.9606983185128","196.96629758397896","4.892894944224419","-0.3071491684732496","0.038900000000000046","0.038000000000000034","0.0398","1400","0.00014621886504369118","0.00014621886504369118","0.00014621886504369118","87_93:0.063492372504381;87_88:0.006149208093444325;87_86:0.006848717073361044","87_93:660;87_88:660;87_86:660","true"
"88","94.88043289606091","104.16147902227446","5.052560627578201","-0.304960394436529","0.0042999999999999705","0.006000000000000005","0.0026","1400","0.00031462128708073967","0.00031462128708073967","0.00031462128708073967","88_89:0.007583144536622816","88_89:660","true"
"89","185.18877236757376","113.64302762843108","4.922646872441966","-0.3066542797849576","0.11570000000000003","0.11560000000000004","0.1158","1400","0.00023423101785231522","0.00023423101785231522","0.00023423101785231522","89_74:0.007645749069277313","89_74:660","true"
"90","266.62115523829266","351.24265374240076","4.9834865747244175","-0.30538470198551193","0.015600000000000058","0.0164","0.014800000000000035","1400","0.00015187096591104998","0.00015187096591104998","0.00015187096591104998","90_75:0.0050755652814235;90_94:0.002524520843034589","90_75:660;90_94:660","true"
"91","422.3975780435294","292.7924746311467","4.869905068174479","-0.3074936357613819","0.06579999999999997","0.06599999999999995","0.0656","1400","0.00014116055794929244","0.00014116055794929244","0.00014116055794929244","91_79:0.002920976406052156","91_79:660","true"
"92","322.0075657999068","56.41465052892797","4.943513819077688","-0.30629552269162297","0.016100000000000003","0.0166","0.015599999999999947","1400","0.0003691696713245156","0.0003691696713245156","0.0003691696713245156","92_83:0.007316099582026031;92_102:0.012780129695693088","92_83:660;92_102:660","true"
"93","44.39559755092528","9.217749116657497","4.65558789322967","0","0.1420999999999999","0.24139999999999995","0.0428","1400","0.009741450264087086","0.009741450264087086","0.009741450264087086","93_106:1","93_106:660","true"
"94","343.47217167205383","381.18857536649256","4.892450866084424","-0.3071648351996062","0.009000000000000008","0.007600000000000051","0.0104","1400","0.0001001059981294946","0.0001001059981294946","0.0001001059981294946","94_95:0.00406723267823661","94_95:660","true"
"95","384.91901793721513","152.64113445060732","4.8057949504343656","-0.30918254236870346","0.008399999999999963","0.008000000000000007","0.0088","1400","0.00013133121396891604","0.00013133121396891604","0.00013133121396891604","","","true"
"96","240.07982631571528","240.9700874072964","4.904954258150066","-0.3075517924661106","0.06410000000000005","0.06440000000000001","0.0638","1400","0.00019129496508068694","0.00019129496508068694","0.00019129496508068694","96_109:0.005712437947753002;96_97:0.00670686253466482;96_95:0.003959279149869793","96_109:660;96_97:660;96_95:660","true"
"97","339.60970906111265","322.23628087062673","4.82784673463532","-0.3077086218539215","0.007300000000000084","0.008000000000000007","0.0066","1400","0.0010925193200793462","0.0010925193200793462","0.0010925193200793462","97_98:0.013831406102325361","97_98:660","true"
"98","254.66758111494804","31.17372167208018","4.931861287399852","-0.3071662914424166","0.007800000000000029","0.0048","0.010800000000000032","1400","0.00022660844390632077","0.00022660844390632077","0.00022660844390632077","98_91:0.005380258226005491","98_91:660","true"
"99","242.13559751263548","190.134252098282","4.847706036918854","-0.3073928429952756","0.007900000000000018","0.0048","0.01100000000000001","1400","0.00019503168872178346","0.00019503168872178346","0.00019503168872178346","99_98:0.005846729686873525","99_98:660","true"
"100","256.293604088983","227.59573610864473","5.038239912466954","-0.305216444060978","0.07669999999999999","0.0106","0.14280000000000004","1400","0.00013498161520362378","0.00013498161520362378","0.00013498161520362378","100_99:0.005243562244799077;100_110:0.005972846331637555","100_99:660;100_110:660","true"
"101","324.5282536881114","222.34564331509077","4.786647113933793","-0.30859022081829135","0.009700000000000042","0.0102","0.009199999999999986","1400","0.00014384375636639085","0.00014384375636639085","0.00014384375636639085","101_102:0.0037447990526522645;101_100:0.006489019358938808","101_102:660;101_100:660","true"
"102","401.81609568554353","308.2825136668784","4.8641490836024355","-0.3079078250736739","0.013299999999999979","0.0146","0.01200000000000001","1400","0.00011606765011937877","0.00011606765011937877","0.00011606765011937877","","","true"
"103","244.85490650203033","59.24024478462772","4.947651315133988","-0.3061106856768402","0.008199999999999985","0.009","0.007399999999999962","1400","0.00047193547579039297","0.00047193547579039297","0.00047193547579039297","103_102:0.004823988818082547;103_104:0.006895544348068466","103_102:660;103_104:660","true"
"104","224.69067541728185","126.35390854152293","4.823257479878701","-0.30887389224640077","0.046699999999999964","0.0486","0.04479999999999995","1400","0.00013292287793928862","0.00013292287793928862","0.00013292287793928862","104_111:0.03530079802344535;104_105:0.00443032614127109","104_111:660;104_105:660","true"
"105","366.56221160699107","283.902662925567","4.9236744245207245","-0.30744604347870486","0.05380000000000007","0.05120000000000002","0.0564","1400","0.00009024142957864678","0.00009024142957864678","0.00009024142957864678","105_106:1","105_106:660","true"
"106","33.118004991713164","127.2276491792076","4.833835391366063","0","0.20189999999999997","0.39039999999999997","0.0134","1400","0.06257514738159053","0.06257514738159053","0.06257514738159053","106_107:1","106_107:660","true"
"107","423.7901314264705","349.84302883505694","4.737126372715","-0.3092323185160615","0.026100000000000012","0.0232","0.029000000000000026","1400","0.0006198074495995512","0.0006198074495995512","0.0006198074495995512","","","true"
"108","328.19738346366296","198.04988721140032","4.8485756180914885","-0.30758756009823","0.01100000000000001","0.0108","0.011199999999999988","1400","0.00019278752919029218","0.00019278752919029218","0.00019278752919029218","108_107:0.006373875159629255;108_112:0.008261659695016493","108_107:660;108_112:660","true"
"109","213.7342944844039","61.41523324853261","4.816284131870902","-0.3076224851395677","0.0645","0.0596","0.06940000000000002","1400","0.00016124471953210212","0.00016124471953210212","0.00016124471953210212","109_114:0.005875513486292089","109_114:660","true"
"110","189.68379136925097","66.17013849955676","4.932465717018987","-0.30654326919776725","0.04289999999999994","0.045599999999999974","0.0402","1400","0.0002619177074871269","0.0002619177074871269","0.0002619177074871269","110_118:1","110_118:660","true"
"111","96.19700847431398","8.820174626311037","4.772003931239864","-0.27459033814679856","0.0676","0.0612","0.07399999999999995","1400","0.04554901050640928","0.04554901050640928","0.04554901050640928","","","true"
"112","441.74701192968854","341.52270017562415","4.758020252947571","-0.30947821505202616","0.011800000000000033","0.018199999999999994","0.0054","1400","0.0002458705148563692","0.0002458705148563692","0.0002458705148563692","","","true"
"113","313.7549544118352","181.8547685862282","4.878158789396578","-0.3074886323823703","0.026000000000000023","0.0244","0.027599999999999958","1400","0.00006821028663941096","0.00006821028663941096","0.00006821028663941096","","","true"
"114","194.25253561131612","72.15120673636025","4.956606127820393","-0.3061319026371913","0.010299999999999976","0.012399999999999967","0.0082","1400","0.00044385801811813063","0.00044385801811813063","0.00044385801811813063","114_115:0.009725184182361318;114_113:0.007203415925070594","114_115:660;114_113:660","true"
"115","315.81844396335276","215.66065707395373","4.861305953032621","-0.3074906249301007","0.009400000000000075","0.0082","0.010600000000000054","1400","0.00015067855880175453","0.00015067855880175453","0.00015067855880175453","115_116:0.007520008845780052","115_116:660","true"
"116","111.66528690111869","223.03337941007607","4.925881455088409","-0.30611575224355886","0.03709999999999991","0.04279999999999995","0.0314","1400","0.00047480217652756034","0.00047480217652756034","0.00047480217652756034","116_117:0.00786505865188375","116_117:660","true"
"117","251.83915733810426","47.904347707049695","4.826826314193673","-0.307647357570589","0.017299999999999982","0.01859999999999995","0.016","1400","0.0004894779933281987","0.0004894779933281987","0.0004894779933281987","117_118:1","117_118:660","true"
